timestamp_iso,millis,rssi
2026-04-09T23:38:59.067390,3939500,-57
2026-04-09T23:38:59.067502,3939500,-57
2026-04-09T23:38:59.067610,3939500,-57
2026-04-09T23:38:59.067703,3939500,-57
2026-04-09T23:38:59.067816,3939500,-57
2026-04-09T23:38:59.068013,3939500,-57
2026-04-09T23:38:59.068127,3939500,-57
2026-04-09T23:38:59.068225,3939500,-57
2026-04-09T23:38:59.068340,3939500,-57
2026-04-09T23:38:59.068448,3939500,-57
2026-04-09T23:38:59.068596,3939500,-57
2026-04-09T23:38:59.068702,3939500,-57
2026-04-09T23:38:59.068779,3939500,-57
2026-04-09T23:38:59.068871,3939500,-57
2026-04-09T23:38:59.069021,3939500,-57
2026-04-09T23:38:59.069232,3939500,-57
2026-04-09T23:38:59.069420,3939500,-57
2026-04-09T23:38:59.069582,3939500,-57
2026-04-09T23:38:59.069689,3939500,-57
2026-04-09T23:38:59.069809,3939500,-57
2026-04-09T23:38:59.069921,3939500,-57
2026-04-09T23:38:59.070031,3939500,-57
2026-04-09T23:38:59.070150,3939500,-57
2026-04-09T23:38:59.070276,3939500,-57
2026-04-09T23:38:59.070375,3939500,-57
2026-04-09T23:38:59.070493,3939500,-57
2026-04-09T23:38:59.070599,3939500,-57
2026-04-09T23:38:59.070701,3939500,-57
2026-04-09T23:38:59.070805,3939500,-57
2026-04-09T23:38:59.070921,3939500,-57
2026-04-09T23:38:59.071031,3939500,-57
2026-04-09T23:38:59.071095,3939500,-57
2026-04-09T23:38:59.071158,3939500,-57
2026-04-09T23:38:59.071275,3939500,-57
2026-04-09T23:38:59.071383,3939500,-57
2026-04-09T23:38:59.071492,3939500,-57
2026-04-09T23:38:59.071593,3939500,-57
2026-04-09T23:38:59.071678,3939500,-57
2026-04-09T23:38:59.071742,3939500,-57
2026-04-09T23:38:59.071968,3939500,-57
2026-04-09T23:38:59.072056,3939500,-57
2026-04-09T23:38:59.072152,3939500,-57
2026-04-09T23:38:59.072249,3939500,-57
2026-04-09T23:38:59.072316,3939500,-57
2026-04-09T23:38:59.072432,3939500,-57
2026-04-09T23:38:59.072540,3939500,-57
2026-04-09T23:38:59.072614,3939500,-57
2026-04-09T23:38:59.072702,3939500,-57
2026-04-09T23:38:59.072779,3939500,-57
2026-04-09T23:38:59.072869,3939500,-57
2026-04-09T23:38:59.072978,3939500,-57
2026-04-09T23:38:59.073072,3939500,-57
2026-04-09T23:38:59.073176,3939500,-57
2026-04-09T23:38:59.073288,3939500,-57
2026-04-09T23:38:59.073379,3939500,-57
2026-04-09T23:38:59.073444,3939500,-57
2026-04-09T23:38:59.073530,3939500,-57
2026-04-09T23:38:59.073663,3939500,-57
2026-04-09T23:38:59.073781,3939500,-57
2026-04-09T23:38:59.073871,3939500,-57
2026-04-09T23:38:59.073966,3939500,-57
2026-04-09T23:38:59.074100,3939500,-57
2026-04-09T23:38:59.074218,3939500,-57
2026-04-09T23:38:59.074290,3939500,-57
2026-04-09T23:38:59.074383,3939500,-57
2026-04-09T23:38:59.074490,3939500,-57
2026-04-09T23:38:59.074576,3939500,-57
2026-04-09T23:38:59.074702,3939500,-57
2026-04-09T23:38:59.074779,3939500,-57
2026-04-09T23:38:59.074865,3939500,-57
2026-04-09T23:38:59.074969,3939500,-57
2026-04-09T23:38:59.075035,3939500,-57
2026-04-09T23:38:59.075102,3939500,-57
2026-04-09T23:38:59.075208,3939500,-57
2026-04-09T23:38:59.075333,3939500,-57
2026-04-09T23:38:59.075425,3939500,-57
2026-04-09T23:38:59.075490,3939500,-57
2026-04-09T23:38:59.075586,3939500,-57
2026-04-09T23:38:59.075670,3939500,-57
2026-04-09T23:38:59.075754,3939500,-57
2026-04-09T23:38:59.075831,3939500,-57
2026-04-09T23:38:59.075893,3939500,-57
2026-04-09T23:38:59.075975,3939500,-57
2026-04-09T23:38:59.076058,3939500,-57
2026-04-09T23:38:59.076133,3939500,-57
2026-04-09T23:38:59.076239,3939500,-57
2026-04-09T23:38:59.076303,3939500,-57
2026-04-09T23:38:59.076394,3939500,-57
2026-04-09T23:38:59.076486,3939500,-57
2026-04-09T23:38:59.076591,3939500,-57
2026-04-09T23:38:59.076672,3939500,-57
2026-04-09T23:38:59.076762,3939500,-57
2026-04-09T23:38:59.076843,3939500,-57
2026-04-09T23:38:59.076913,3939500,-57
2026-04-09T23:38:59.076994,3939500,-57
2026-04-09T23:38:59.077084,3939500,-57
2026-04-09T23:38:59.077170,3939500,-57
2026-04-09T23:38:59.077267,3939500,-57
2026-04-09T23:38:59.077361,3939500,-57
2026-04-09T23:38:59.077463,3939500,-57
2026-04-09T23:38:59.077553,3939500,-57
2026-04-09T23:38:59.077646,3939500,-57
2026-04-09T23:38:59.077751,3939500,-57
2026-04-09T23:38:59.077826,3939500,-57
2026-04-09T23:38:59.077886,3939500,-57
2026-04-09T23:38:59.077967,3939500,-57
2026-04-09T23:38:59.078031,3939500,-57
2026-04-09T23:38:59.078159,3939500,-57
2026-04-09T23:38:59.078257,3939500,-57
2026-04-09T23:38:59.078356,3939500,-57
2026-04-09T23:38:59.078446,3939500,-57
2026-04-09T23:38:59.078529,3939500,-57
2026-04-09T23:38:59.078624,3939500,-57
2026-04-09T23:38:59.078689,3939500,-57
2026-04-09T23:38:59.078755,3939500,-57
2026-04-09T23:38:59.078865,3939500,-57
2026-04-09T23:38:59.078956,3939500,-57
2026-04-09T23:38:59.079033,3939500,-57
2026-04-09T23:38:59.079131,3939500,-57
2026-04-09T23:38:59.079241,3939500,-57
2026-04-09T23:38:59.079339,3939500,-57
2026-04-09T23:38:59.079464,3939500,-57
2026-04-09T23:38:59.079560,3939500,-57
2026-04-09T23:38:59.079658,3939500,-57
2026-04-09T23:38:59.079740,3939500,-57
2026-04-09T23:38:59.079836,3939500,-57
2026-04-09T23:38:59.079901,3939500,-57
2026-04-09T23:38:59.079963,3939500,-57
2026-04-09T23:38:59.080045,3939500,-57
2026-04-09T23:38:59.080127,3939500,-57
2026-04-09T23:38:59.080247,3939500,-57
2026-04-09T23:38:59.080352,3939500,-57
2026-04-09T23:38:59.080449,3939500,-57
2026-04-09T23:38:59.080539,3939500,-57
2026-04-09T23:38:59.080612,3939500,-57
2026-04-09T23:38:59.080674,3939500,-57
2026-04-09T23:38:59.080770,3939500,-57
2026-04-09T23:38:59.080834,3939500,-57
2026-04-09T23:38:59.080914,3939500,-57
2026-04-09T23:38:59.081010,3939500,-57
2026-04-09T23:38:59.081099,3939500,-57
2026-04-09T23:38:59.081163,3939500,-57
2026-04-09T23:38:59.081232,3939500,-57
2026-04-09T23:38:59.081330,3939500,-57
2026-04-09T23:38:59.081411,3939500,-57
2026-04-09T23:38:59.081476,3939500,-57
2026-04-09T23:38:59.081578,3939500,-57
2026-04-09T23:38:59.081650,3939500,-57
2026-04-09T23:38:59.081722,3939500,-57
2026-04-09T23:38:59.081821,3939500,-57
2026-04-09T23:38:59.081885,3939500,-57
2026-04-09T23:38:59.081974,3939500,-57
2026-04-09T23:38:59.082049,3939500,-57
2026-04-09T23:38:59.082143,3939500,-57
2026-04-09T23:38:59.082225,3939500,-57
2026-04-09T23:38:59.082306,3939500,-57
2026-04-09T23:38:59.082372,3939500,-57
2026-04-09T23:38:59.082482,3939500,-57
2026-04-09T23:38:59.082584,3939500,-57
2026-04-09T23:38:59.082678,3939500,-57
2026-04-09T23:38:59.082742,3939500,-57
2026-04-09T23:38:59.082834,3939500,-57
2026-04-09T23:38:59.082910,3939500,-57
2026-04-09T23:38:59.083010,3939500,-57
2026-04-09T23:38:59.083075,3939500,-57
2026-04-09T23:38:59.083156,3939500,-57
2026-04-09T23:38:59.083228,3939500,-57
2026-04-09T23:38:59.083312,3939500,-57
2026-04-09T23:38:59.083411,3939500,-57
2026-04-09T23:38:59.083496,3939500,-57
2026-04-09T23:38:59.083608,3939500,-57
2026-04-09T23:38:59.083670,3939500,-57
2026-04-09T23:38:59.083750,3939500,-57
2026-04-09T23:38:59.083838,3939500,-57
2026-04-09T23:38:59.083923,3939500,-57
2026-04-09T23:38:59.083993,3939500,-57
2026-04-09T23:38:59.084062,3939500,-57
2026-04-09T23:38:59.084136,3939500,-57
2026-04-09T23:38:59.084248,3939500,-57
2026-04-09T23:38:59.084337,3939500,-57
2026-04-09T23:38:59.084456,3939500,-57
2026-04-09T23:38:59.084524,3939500,-57
2026-04-09T23:38:59.084595,3939500,-57
2026-04-09T23:38:59.084656,3939500,-57
2026-04-09T23:38:59.084752,3939500,-57
2026-04-09T23:38:59.084844,3939500,-57
2026-04-09T23:38:59.084909,3939500,-57
2026-04-09T23:38:59.085002,3939500,-57
2026-04-09T23:38:59.085117,3939500,-57
2026-04-09T23:38:59.085182,3939500,-57
2026-04-09T23:38:59.085287,3939500,-57
2026-04-09T23:38:59.085357,3939500,-57
2026-04-09T23:38:59.085473,3939500,-57
2026-04-09T23:38:59.085562,3939500,-57
2026-04-09T23:38:59.085638,3939500,-57
2026-04-09T23:38:59.085724,3939500,-57
2026-04-09T23:38:59.085813,3939500,-57
2026-04-09T23:38:59.085881,3939500,-57
2026-04-09T23:38:59.086000,3939500,-57
2026-04-09T23:38:59.086096,3939500,-57
2026-04-09T23:38:59.086169,3939500,-57
2026-04-09T23:38:59.086237,3939500,-57
2026-04-09T23:38:59.086308,3939500,-57
2026-04-09T23:38:59.086414,3939500,-57
2026-04-09T23:38:59.086541,3939500,-57
2026-04-09T23:38:59.086614,3939500,-57
2026-04-09T23:38:59.086691,3939500,-57
2026-04-09T23:38:59.086768,3939500,-57
2026-04-09T23:38:59.086874,3939500,-57
2026-04-09T23:38:59.086964,3939500,-57
2026-04-09T23:38:59.087061,3939500,-57
2026-04-09T23:38:59.087153,3939500,-57
2026-04-09T23:38:59.087217,3939500,-57
2026-04-09T23:38:59.087287,3939500,-57
2026-04-09T23:38:59.087389,3939500,-57
2026-04-09T23:38:59.087473,3939500,-57
2026-04-09T23:38:59.087578,3939500,-57
2026-04-09T23:38:59.087668,3939500,-57
2026-04-09T23:38:59.087788,3939500,-57
2026-04-09T23:38:59.087884,3939500,-57
2026-04-09T23:38:59.087977,3939500,-57
2026-04-09T23:38:59.088082,3939500,-57
2026-04-09T23:38:59.088174,3939500,-57
2026-04-09T23:38:59.088244,3939500,-57
2026-04-09T23:38:59.088319,3939500,-57
2026-04-09T23:38:59.088405,3939500,-57
2026-04-09T23:38:59.088583,3939500,-57
2026-04-09T23:38:59.088655,3939500,-57
2026-04-09T23:38:59.088753,3939500,-57
2026-04-09T23:38:59.088821,3939500,-57
2026-04-09T23:38:59.088883,3939500,-57
2026-04-09T23:38:59.088970,3939500,-57
2026-04-09T23:38:59.089045,3939500,-57
2026-04-09T23:38:59.089153,3939500,-57
2026-04-09T23:38:59.089218,3939500,-57
2026-04-09T23:38:59.089323,3939500,-57
2026-04-09T23:38:59.089385,3939500,-57
2026-04-09T23:38:59.089485,3939500,-57
2026-04-09T23:38:59.089569,3939500,-57
2026-04-09T23:38:59.089657,3939500,-57
2026-04-09T23:38:59.089745,3939500,-57
2026-04-09T23:38:59.089834,3939500,-57
2026-04-09T23:38:59.089897,3939500,-57
2026-04-09T23:38:59.089996,3939500,-57
2026-04-09T23:38:59.090095,3939500,-57
2026-04-09T23:38:59.090170,3939500,-57
2026-04-09T23:38:59.090255,3939500,-57
2026-04-09T23:38:59.090339,3939500,-57
2026-04-09T23:38:59.090423,3939500,-57
2026-04-09T23:38:59.090535,3939500,-57
2026-04-09T23:38:59.090625,3939500,-57
2026-04-09T23:38:59.090787,3939500,-57
2026-04-09T23:38:59.090850,3939500,-57
2026-04-09T23:38:59.090937,3939500,-57
2026-04-09T23:38:59.091000,3939500,-57
2026-04-09T23:38:59.091060,3939500,-57
2026-04-09T23:38:59.091131,3939500,-57
2026-04-09T23:38:59.091218,3939500,-57
2026-04-09T23:38:59.091332,3939500,-57
2026-04-09T23:38:59.091417,3939500,-57
2026-04-09T23:38:59.091497,3939500,-57
2026-04-09T23:38:59.091594,3939500,-57
2026-04-09T23:38:59.091700,3939500,-57
2026-04-09T23:38:59.091763,3939500,-57
2026-04-09T23:38:59.091851,3939500,-57
2026-04-09T23:38:59.091934,3939500,-57
2026-04-09T23:38:59.092134,3939500,-57
2026-04-09T23:38:59.092245,3939500,-57
2026-04-09T23:38:59.092310,3939500,-57
2026-04-09T23:38:59.092408,3939500,-57
2026-04-09T23:38:59.092471,3939500,-57
2026-04-09T23:38:59.092613,3939500,-57
2026-04-09T23:38:59.092700,3939500,-57
2026-04-09T23:38:59.092800,3939500,-57
2026-04-09T23:38:59.092864,3939500,-57
2026-04-09T23:38:59.092967,3939500,-57
2026-04-09T23:38:59.093030,3939500,-57
2026-04-09T23:38:59.093156,3939500,-57
2026-04-09T23:38:59.093257,3939500,-57
2026-04-09T23:38:59.093338,3939500,-57
2026-04-09T23:38:59.093417,3939500,-57
2026-04-09T23:38:59.093479,3939500,-57
2026-04-09T23:38:59.093593,3939500,-57
2026-04-09T23:38:59.093670,3939500,-57
2026-04-09T23:38:59.093744,3939500,-57
2026-04-09T23:38:59.093834,3939500,-57
2026-04-09T23:38:59.093898,3939500,-57
2026-04-09T23:38:59.094007,3939500,-57
2026-04-09T23:38:59.094094,3939500,-57
2026-04-09T23:38:59.094203,3939500,-57
2026-04-09T23:38:59.094266,3939500,-57
2026-04-09T23:38:59.094351,3939500,-57
2026-04-09T23:38:59.094465,3939500,-57
2026-04-09T23:38:59.094539,3939500,-57
2026-04-09T23:38:59.094626,3939500,-57
2026-04-09T23:38:59.094688,3939500,-57
2026-04-09T23:38:59.094777,3939500,-57
2026-04-09T23:38:59.094855,3939500,-57
2026-04-09T23:38:59.094948,3939500,-57
2026-04-09T23:38:59.095038,3939500,-57
2026-04-09T23:38:59.095134,3939500,-57
2026-04-09T23:38:59.095225,3939500,-57
2026-04-09T23:38:59.095316,3939500,-57
2026-04-09T23:38:59.095393,3939500,-57
2026-04-09T23:38:59.095495,3939500,-57
2026-04-09T23:38:59.095582,3939500,-57
2026-04-09T23:38:59.095652,3939500,-57
2026-04-09T23:38:59.095752,3939500,-57
2026-04-09T23:38:59.095849,3939500,-57
2026-04-09T23:38:59.095911,3939500,-57
2026-04-09T23:38:59.095998,3939500,-57
2026-04-09T23:38:59.096074,3939500,-57
2026-04-09T23:38:59.096137,3939500,-57
2026-04-09T23:38:59.096273,3939500,-57
2026-04-09T23:38:59.096368,3939500,-57
2026-04-09T23:38:59.096462,3939500,-57
2026-04-09T23:38:59.096563,3939500,-57
2026-04-09T23:38:59.096686,3939500,-57
2026-04-09T23:38:59.096758,3939500,-57
2026-04-09T23:38:59.096851,3939500,-57
2026-04-09T23:38:59.096973,3939500,-57
2026-04-09T23:38:59.097098,3939500,-57
2026-04-09T23:38:59.097191,3939500,-57
2026-04-09T23:38:59.097299,3939500,-57
2026-04-09T23:38:59.097402,3939500,-57
2026-04-09T23:38:59.097498,3939500,-57
2026-04-09T23:38:59.097625,3939500,-57
2026-04-09T23:38:59.097735,3939500,-57
2026-04-09T23:38:59.097833,3939500,-57
2026-04-09T23:38:59.097907,3939500,-57
2026-04-09T23:38:59.097980,3939500,-57
2026-04-09T23:38:59.098063,3939500,-57
2026-04-09T23:38:59.098203,3939500,-57
2026-04-09T23:38:59.098325,3939500,-57
2026-04-09T23:38:59.098418,3939500,-57
2026-04-09T23:38:59.098489,3939500,-57
2026-04-09T23:38:59.098615,3939500,-57
2026-04-09T23:38:59.098710,3939500,-57
2026-04-09T23:38:59.098863,3939500,-57
2026-04-09T23:38:59.098993,3939500,-57
2026-04-09T23:38:59.099071,3939500,-57
2026-04-09T23:38:59.099144,3939500,-57
2026-04-09T23:38:59.099232,3939500,-57
2026-04-09T23:38:59.099314,3939500,-57
2026-04-09T23:38:59.099387,3939500,-57
2026-04-09T23:38:59.099459,3939500,-57
2026-04-09T23:38:59.099530,3939500,-57
2026-04-09T23:38:59.099659,3939500,-57
2026-04-09T23:38:59.099732,3939500,-57
2026-04-09T23:38:59.099846,3939500,-57
2026-04-09T23:38:59.099944,3939500,-57
2026-04-09T23:38:59.100088,3939500,-57
2026-04-09T23:38:59.100183,3939500,-57
2026-04-09T23:38:59.100274,3939500,-57
2026-04-09T23:38:59.100377,3939500,-57
2026-04-09T23:38:59.100454,3939500,-57
2026-04-09T23:38:59.100525,3939500,-57
2026-04-09T23:38:59.100741,3939500,-57
2026-04-09T23:38:59.100848,3939500,-57
2026-04-09T23:38:59.100934,3939500,-57
2026-04-09T23:38:59.101039,3939500,-57
2026-04-09T23:38:59.101132,3939500,-57
2026-04-09T23:38:59.101227,3939500,-57
2026-04-09T23:38:59.101337,3939500,-57
2026-04-09T23:38:59.101435,3939500,-57
2026-04-09T23:38:59.101572,3939500,-57
2026-04-09T23:38:59.101691,3939500,-57
2026-04-09T23:38:59.101852,3939500,-57
2026-04-09T23:38:59.101951,3939500,-57
2026-04-09T23:38:59.102066,3939500,-57
2026-04-09T23:38:59.102190,3939500,-57
2026-04-09T23:38:59.102291,3939500,-57
2026-04-09T23:38:59.102431,3939500,-57
2026-04-09T23:38:59.102526,3939500,-57
2026-04-09T23:38:59.102742,3939500,-57
2026-04-09T23:38:59.102907,3939500,-57
2026-04-09T23:38:59.103022,3939500,-57
2026-04-09T23:38:59.103097,3939500,-57
2026-04-09T23:38:59.103194,3939500,-57
2026-04-09T23:38:59.103294,3939500,-57
2026-04-09T23:38:59.103396,3939500,-57
2026-04-09T23:38:59.103499,3939500,-57
2026-04-09T23:38:59.103612,3939500,-57
2026-04-09T23:38:59.103715,3939500,-57
2026-04-09T23:38:59.103831,3939500,-57
2026-04-09T23:38:59.103916,3939500,-57
2026-04-09T23:38:59.103999,3939500,-57
2026-04-09T23:38:59.104069,3939500,-57
2026-04-09T23:38:59.104202,3939500,-57
2026-04-09T23:38:59.104308,3939500,-57
2026-04-09T23:38:59.104412,3939500,-57
2026-04-09T23:38:59.104495,3939500,-57
2026-04-09T23:38:59.104571,3939500,-57
2026-04-09T23:38:59.104674,3939500,-57
2026-04-09T23:38:59.104771,3939500,-57
2026-04-09T23:38:59.104876,3939500,-57
2026-04-09T23:38:59.104982,3939500,-57
2026-04-09T23:38:59.105090,3939500,-57
2026-04-09T23:38:59.105267,3939500,-57
2026-04-09T23:38:59.105388,3939500,-57
2026-04-09T23:38:59.105494,3939500,-57
2026-04-09T23:38:59.105586,3939500,-57
2026-04-09T23:38:59.105690,3939500,-57
2026-04-09T23:38:59.105783,3939500,-57
2026-04-09T23:38:59.105875,3939500,-57
2026-04-09T23:38:59.105982,3939500,-57
2026-04-09T23:38:59.106066,3939500,-57
2026-04-09T23:38:59.106137,3939500,-57
2026-04-09T23:38:59.106253,3939500,-57
2026-04-09T23:38:59.106382,3939500,-57
2026-04-09T23:38:59.106550,3939500,-57
2026-04-09T23:38:59.106666,3939500,-57
2026-04-09T23:38:59.106777,3939500,-57
2026-04-09T23:38:59.106868,3939500,-57
2026-04-09T23:38:59.106960,3939500,-57
2026-04-09T23:38:59.107077,3939500,-57
2026-04-09T23:38:59.107189,3939500,-57
2026-04-09T23:38:59.107387,3939500,-57
2026-04-09T23:38:59.107484,3939500,-57
2026-04-09T23:38:59.107585,3939500,-57
2026-04-09T23:38:59.107697,3939500,-57
2026-04-09T23:38:59.107834,3939500,-57
2026-04-09T23:38:59.107907,3939500,-57
2026-04-09T23:38:59.108012,3939500,-57
2026-04-09T23:38:59.108105,3939500,-57
2026-04-09T23:38:59.108198,3939500,-57
2026-04-09T23:38:59.108305,3939500,-57
2026-04-09T23:38:59.108422,3939500,-57
2026-04-09T23:38:59.108570,3939500,-57
2026-04-09T23:38:59.108663,3939500,-57
2026-04-09T23:38:59.108789,3939500,-57
2026-04-09T23:38:59.108860,3939500,-57
2026-04-09T23:38:59.108939,3939500,-57
2026-04-09T23:38:59.109001,3939500,-57
2026-04-09T23:38:59.109111,3939500,-57
2026-04-09T23:38:59.109200,3939500,-57
2026-04-09T23:38:59.109316,3939500,-57
2026-04-09T23:38:59.109387,3939500,-57
2026-04-09T23:38:59.109474,3939500,-57
2026-04-09T23:38:59.109549,3939500,-57
2026-04-09T23:38:59.109613,3939500,-57
2026-04-09T23:38:59.109706,3939500,-57
2026-04-09T23:38:59.109792,3939500,-57
2026-04-09T23:38:59.109888,3939500,-57
2026-04-09T23:38:59.109984,3939500,-57
2026-04-09T23:38:59.110077,3939500,-57
2026-04-09T23:38:59.110163,3939500,-57
2026-04-09T23:38:59.110271,3939500,-57
2026-04-09T23:38:59.110367,3939500,-57
2026-04-09T23:38:59.110464,3939500,-57
2026-04-09T23:38:59.110546,3939500,-57
2026-04-09T23:38:59.110622,3939500,-57
2026-04-09T23:38:59.110703,3939500,-57
2026-04-09T23:38:59.110766,3939500,-57
2026-04-09T23:38:59.110869,3939500,-57
2026-04-09T23:38:59.110958,3939500,-57
2026-04-09T23:38:59.111063,3939500,-57
2026-04-09T23:38:59.111150,3939500,-57
2026-04-09T23:38:59.111271,3939500,-57
2026-04-09T23:38:59.111367,3939500,-57
2026-04-09T23:38:59.111444,3939500,-57
2026-04-09T23:38:59.111510,3939500,-57
2026-04-09T23:38:59.111572,3939500,-57
2026-04-09T23:38:59.111654,3939500,-57
2026-04-09T23:38:59.111718,3939500,-57
2026-04-09T23:38:59.111827,3939500,-57
2026-04-09T23:38:59.111906,3939500,-57
2026-04-09T23:38:59.112007,3939500,-57
2026-04-09T23:38:59.112075,3939500,-57
2026-04-09T23:38:59.112148,3939500,-57
2026-04-09T23:38:59.112246,3939500,-57
2026-04-09T23:38:59.112342,3939500,-57
2026-04-09T23:38:59.112415,3939500,-57
2026-04-09T23:38:59.112518,3939500,-57
2026-04-09T23:38:59.112597,3939500,-57
2026-04-09T23:38:59.112692,3939500,-57
2026-04-09T23:38:59.112814,3939500,-57
2026-04-09T23:38:59.112879,3939500,-57
2026-04-09T23:38:59.112965,3939500,-57
2026-04-09T23:38:59.113054,3939500,-57
2026-04-09T23:38:59.113148,3939500,-57
2026-04-09T23:38:59.113226,3939500,-57
2026-04-09T23:38:59.113357,3939500,-57
2026-04-09T23:38:59.113459,3939500,-57
2026-04-09T23:38:59.113536,3939500,-57
2026-04-09T23:38:59.113609,3939500,-57
2026-04-09T23:38:59.113712,3939500,-57
2026-04-09T23:38:59.113779,3939500,-57
2026-04-09T23:38:59.113870,3939500,-57
2026-04-09T23:38:59.113958,3939500,-57
2026-04-09T23:38:59.114049,3939500,-57
2026-04-09T23:38:59.114120,3939500,-57
2026-04-09T23:38:59.114238,3939500,-57
2026-04-09T23:38:59.114311,3939500,-57
2026-04-09T23:38:59.114407,3939500,-57
2026-04-09T23:38:59.114472,3939500,-57
2026-04-09T23:38:59.114575,3939500,-57
2026-04-09T23:38:59.114671,3939500,-57
2026-04-09T23:38:59.114770,3939500,-57
2026-04-09T23:38:59.114861,3939500,-57
2026-04-09T23:38:59.114952,3939500,-57
2026-04-09T23:38:59.115042,3939500,-57
2026-04-09T23:38:59.115133,3939500,-57
2026-04-09T23:38:59.115195,3939500,-57
2026-04-09T23:38:59.115302,3939500,-57
2026-04-09T23:38:59.115376,3939500,-57
2026-04-09T23:38:59.115497,3939500,-57
2026-04-09T23:38:59.115562,3939500,-57
2026-04-09T23:38:59.115664,3939500,-57
2026-04-09T23:38:59.115759,3939500,-57
2026-04-09T23:38:59.115848,3939500,-57
2026-04-09T23:38:59.115911,3939500,-57
2026-04-09T23:38:59.115981,3939500,-57
2026-04-09T23:38:59.116088,3939500,-57
2026-04-09T23:38:59.116162,3939500,-57
2026-04-09T23:38:59.116227,3939500,-57
2026-04-09T23:38:59.116384,3939500,-57
2026-04-09T23:38:59.116478,3939500,-57
2026-04-09T23:38:59.116578,3939500,-57
2026-04-09T23:38:59.116688,3939500,-57
2026-04-09T23:38:59.116780,3939500,-57
2026-04-09T23:38:59.116875,3939500,-57
2026-04-09T23:38:59.116983,3939500,-57
2026-04-09T23:38:59.117048,3939500,-57
2026-04-09T23:38:59.117156,3939500,-57
2026-04-09T23:38:59.117223,3939500,-57
2026-04-09T23:38:59.117360,3939500,-57
2026-04-09T23:38:59.117447,3939500,-57
2026-04-09T23:38:59.117528,3939500,-57
2026-04-09T23:38:59.117600,3939500,-57
2026-04-09T23:38:59.117660,3939500,-57
2026-04-09T23:38:59.117769,3939500,-57
2026-04-09T23:38:59.117862,3939500,-57
2026-04-09T23:38:59.117937,3939500,-57
2026-04-09T23:38:59.118026,3939500,-57
2026-04-09T23:38:59.118126,3939500,-57
2026-04-09T23:38:59.118229,3939500,-57
2026-04-09T23:38:59.118317,3939500,-57
2026-04-09T23:38:59.118411,3939500,-57
2026-04-09T23:38:59.118490,3939500,-57
2026-04-09T23:38:59.118569,3939500,-57
2026-04-09T23:38:59.118652,3939500,-57
2026-04-09T23:38:59.118735,3939500,-57
2026-04-09T23:38:59.118836,3939500,-57
2026-04-09T23:38:59.118897,3939500,-57
2026-04-09T23:38:59.118969,3939500,-57
2026-04-09T23:38:59.119040,3939500,-57
2026-04-09T23:38:59.119131,3939500,-57
2026-04-09T23:38:59.119218,3939500,-57
2026-04-09T23:38:59.119301,3939500,-57
2026-04-09T23:38:59.119395,3939500,-57
2026-04-09T23:38:59.119468,3939500,-57
2026-04-09T23:38:59.119567,3939500,-57
2026-04-09T23:38:59.119665,3939500,-57
2026-04-09T23:38:59.119774,3939500,-57
2026-04-09T23:38:59.119882,3939500,-57
2026-04-09T23:38:59.120001,3939500,-57
2026-04-09T23:38:59.120078,3939500,-57
2026-04-09T23:38:59.120138,3939500,-57
2026-04-09T23:38:59.120249,3939500,-57
2026-04-09T23:38:59.120339,3939500,-57
2026-04-09T23:38:59.120437,3939500,-57
2026-04-09T23:38:59.120508,3939500,-57
2026-04-09T23:38:59.120582,3939500,-57
2026-04-09T23:38:59.120683,3939500,-57
2026-04-09T23:38:59.120786,3939500,-57
2026-04-09T23:38:59.120850,3939500,-57
2026-04-09T23:38:59.120910,3939500,-57
2026-04-09T23:38:59.120973,3939500,-57
2026-04-09T23:38:59.121071,3939500,-57
2026-04-09T23:38:59.121174,3939500,-57
2026-04-09T23:38:59.121273,3939500,-57
2026-04-09T23:38:59.121337,3939500,-57
2026-04-09T23:38:59.121411,3939500,-57
2026-04-09T23:38:59.121526,3939500,-57
2026-04-09T23:38:59.121621,3939500,-57
2026-04-09T23:38:59.121727,3939500,-57
2026-04-09T23:38:59.121876,3939500,-57
2026-04-09T23:38:59.121990,3939500,-57
2026-04-09T23:38:59.122068,3939500,-57
2026-04-09T23:38:59.122178,3939500,-57
2026-04-09T23:38:59.122256,3939500,-57
2026-04-09T23:38:59.122328,3939500,-57
2026-04-09T23:38:59.122406,3939500,-57
2026-04-09T23:38:59.122512,3939500,-57
2026-04-09T23:38:59.122580,3939500,-57
2026-04-09T23:38:59.122689,3939500,-57
2026-04-09T23:38:59.122768,3939500,-57
2026-04-09T23:38:59.122866,3939500,-57
2026-04-09T23:38:59.122953,3939500,-57
2026-04-09T23:38:59.123026,3939500,-57
2026-04-09T23:38:59.123116,3939500,-57
2026-04-09T23:38:59.123214,3939500,-57
2026-04-09T23:38:59.123278,3939500,-57
2026-04-09T23:38:59.123356,3939500,-57
2026-04-09T23:38:59.123450,3939500,-57
2026-04-09T23:38:59.123523,3939500,-57
2026-04-09T23:38:59.123593,3939500,-57
2026-04-09T23:38:59.123671,3939500,-57
2026-04-09T23:38:59.123734,3939500,-57
2026-04-09T23:38:59.123882,3939500,-57
2026-04-09T23:38:59.124001,3939500,-57
2026-04-09T23:38:59.124071,3939500,-57
2026-04-09T23:38:59.124140,3939500,-57
2026-04-09T23:38:59.124201,3939500,-57
2026-04-09T23:38:59.124302,3939500,-57
2026-04-09T23:38:59.124405,3939500,-57
2026-04-09T23:38:59.124501,3939500,-57
